[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   9.5499E-02   9.6383E-02   7.4495E+05  0.0550
   9.6383E-02   9.7275E-02   7.1242E+05  0.0558
   9.7275E-02   9.8175E-02   6.4640E+05  0.0583
   9.8175E-02   9.9083E-02   7.1804E+05  0.0565
   9.9083E-02   1.0000E-01   6.9012E+05  0.0563
   1.0000E-01   1.0093E-01   7.0681E+05  0.0558
   1.0093E-01   1.0186E-01   6.9648E+05  0.0558
   1.0186E-01   1.0280E-01   7.3713E+05  0.0541
   1.0280E-01   1.0375E-01   6.2706E+05  0.0588
   1.0375E-01   1.0471E-01   6.9245E+05  0.0558
   1.0471E-01   1.0568E-01   7.0722E+05  0.0560
   1.0568E-01   1.0666E-01   6.0627E+05  0.0596
   1.0666E-01   1.0765E-01   6.3963E+05  0.0579
   1.0765E-01   1.0864E-01   7.4321E+05  0.0543
   1.0864E-01   1.0965E-01   7.3216E+05  0.0550
   1.0965E-01   1.1066E-01   1.5356E+06  0.0405
   1.1066E-01   1.1169E-01   7.1245E+05  0.0556
   1.1169E-01   1.1272E-01   6.7234E+05  0.0569
   1.1272E-01   1.1376E-01   6.7784E+05  0.0562
   1.1376E-01   1.1482E-01   7.3013E+05  0.0552
   1.1482E-01   1.1588E-01   6.4804E+05  0.0576
   1.1588E-01   1.1695E-01   6.9704E+05  0.0560
   1.1695E-01   1.1803E-01   7.3523E+05  0.0544
   1.1803E-01   1.1912E-01   6.6441E+05  0.0575
   1.1912E-01   1.2023E-01   7.0777E+05  0.0554
   1.2023E-01   1.2134E-01   7.4025E+05  0.0544
   1.2134E-01   1.2246E-01   7.4152E+05  0.0551
   1.2246E-01   1.2359E-01   7.6416E+05  0.0540
   1.2359E-01   1.2474E-01   6.6631E+05  0.0562
   1.2474E-01   1.2589E-01   7.2033E+05  0.0545
   1.2589E-01   1.2706E-01   7.2501E+05  0.0554
   1.2706E-01   1.2823E-01   7.1584E+05  0.0545
   1.2823E-01   1.2942E-01   7.8868E+05  0.0535
   1.2942E-01   1.3062E-01   7.6242E+05  0.0532
   1.3062E-01   1.3183E-01   8.1344E+05  0.0514
   1.3183E-01   1.3305E-01   8.1765E+05  0.0508
   1.3305E-01   1.3428E-01   7.7493E+05  0.0536
   1.3428E-01   1.3552E-01   7.4876E+05  0.0531
   1.3552E-01   1.3677E-01   8.2937E+05  0.0514
   1.3677E-01   1.3804E-01   8.0565E+05  0.0512
   1.3804E-01   1.3932E-01   7.8911E+05  0.0520
   1.3932E-01   1.4060E-01   8.0771E+05  0.0519
   1.4060E-01   1.4191E-01   7.9572E+05  0.0527
   1.4191E-01   1.4322E-01   7.8940E+05  0.0526
   1.4322E-01   1.4454E-01   8.1559E+05  0.0511
   1.4454E-01   1.4588E-01   7.8833E+05  0.0519
   1.4588E-01   1.4723E-01   7.1011E+05  0.0552
   1.4723E-01   1.4859E-01   8.3191E+05  0.0507
   1.4859E-01   1.4997E-01   8.9663E+05  0.0494
   1.4997E-01   1.5136E-01   7.9689E+05  0.0523
   1.5136E-01   1.5276E-01   7.8121E+05  0.0522
   1.5276E-01   1.5417E-01   7.5110E+05  0.0531
   1.5417E-01   1.5560E-01   7.7771E+05  0.0524
   1.5560E-01   1.5704E-01   8.1709E+05  0.0522
   1.5704E-01   1.5849E-01   8.0467E+05  0.0518
   1.5849E-01   1.5996E-01   8.3251E+05  0.0516
   1.5996E-01   1.6144E-01   8.0444E+05  0.0519
   1.6144E-01   1.6293E-01   8.1585E+05  0.0529
   1.6293E-01   1.6444E-01   7.7154E+05  0.0533
   1.6444E-01   1.6596E-01   7.6523E+05  0.0528
   1.6596E-01   1.6749E-01   8.2205E+05  0.0520
   1.6749E-01   1.6904E-01   8.4390E+05  0.0507
   1.6904E-01   1.7061E-01   7.8656E+05  0.0524
   1.7061E-01   1.7219E-01   8.1027E+05  0.0515
   1.7219E-01   1.7378E-01   8.0236E+05  0.0520
   1.7378E-01   1.7539E-01   8.7267E+05  0.0493
   1.7539E-01   1.7701E-01   8.0670E+05  0.0521
   1.7701E-01   1.7865E-01   7.3916E+05  0.0525
   1.7865E-01   1.8030E-01   8.6365E+05  0.0497
   1.8030E-01   1.8197E-01   8.2727E+05  0.0506
   1.8197E-01   1.8365E-01   8.4230E+05  0.0511
   1.8365E-01   1.8535E-01   8.1286E+05  0.0508
   1.8535E-01   1.8707E-01   8.1035E+05  0.0521
   1.8707E-01   1.8880E-01   9.0719E+05  0.0490
   1.8880E-01   1.9055E-01   8.3219E+05  0.0498
   1.9055E-01   1.9231E-01   7.9429E+05  0.0516
   1.9231E-01   1.9409E-01   8.1419E+05  0.0508
   1.9409E-01   1.9588E-01   8.5750E+05  0.0500
   1.9588E-01   1.9770E-01   1.3021E+06  0.0429
   1.9770E-01   1.9953E-01   8.3297E+05  0.0511
   1.9953E-01   2.0137E-01   8.0525E+05  0.0509
   2.0137E-01   2.0324E-01   7.9125E+05  0.0524
   2.0324E-01   2.0512E-01   8.7332E+05  0.0500
   2.0512E-01   2.0701E-01   8.7873E+05  0.0512
   2.0701E-01   2.0893E-01   8.1666E+05  0.0515
   2.0893E-01   2.1086E-01   8.6225E+05  0.0497
   2.1086E-01   2.1281E-01   7.9120E+05  0.0509
   2.1281E-01   2.1478E-01   8.7949E+05  0.0489
   2.1478E-01   2.1677E-01   8.2763E+05  0.0510
   2.1677E-01   2.1878E-01   8.2294E+05  0.0503
   2.1878E-01   2.2080E-01   8.8342E+05  0.0495
   2.2080E-01   2.2284E-01   9.0890E+05  0.0486
   2.2284E-01   2.2491E-01   8.9234E+05  0.0480
   2.2491E-01   2.2699E-01   9.8303E+05  0.0469
   2.2699E-01   2.2909E-01   1.1589E+06  0.0428
   2.2909E-01   2.3121E-01   1.3051E+06  0.0406
   2.3121E-01   2.3335E-01   1.5836E+06  0.0369
   2.3335E-01   2.3550E-01   1.4698E+06  0.0381
   2.3550E-01   2.3768E-01   1.4143E+06  0.0384
   2.3768E-01   2.3988E-01   1.5258E+06  0.0382
   2.3988E-01   2.4210E-01   1.4550E+06  0.0381
   2.4210E-01   2.4434E-01   1.3471E+06  0.0396
   2.4434E-01   2.4660E-01   1.3897E+06  0.0394
   2.4660E-01   2.4889E-01   1.3275E+06  0.0397
   2.4889E-01   2.5119E-01   1.3322E+06  0.0399
   2.5119E-01   2.5351E-01   1.3383E+06  0.0394
   2.5351E-01   2.5586E-01   1.2011E+06  0.0415
   2.5586E-01   2.5823E-01   1.2518E+06  0.0415
   2.5823E-01   2.6062E-01   1.1471E+06  0.0433
   2.6062E-01   2.6303E-01   1.1389E+06  0.0429
   2.6303E-01   2.6546E-01   1.1351E+06  0.0434
   2.6546E-01   2.6792E-01   1.1368E+06  0.0432
   2.6792E-01   2.7040E-01   1.0555E+06  0.0447
   2.7040E-01   2.7290E-01   1.0380E+06  0.0448
   2.7290E-01   2.7542E-01   1.0658E+06  0.0444
   2.7542E-01   2.7797E-01   1.1704E+06  0.0434
   2.7797E-01   2.8054E-01   1.0257E+06  0.0449
   2.8054E-01   2.8314E-01   9.2168E+05  0.0481
   2.8314E-01   2.8576E-01   9.8685E+05  0.0468
   2.8576E-01   2.8840E-01   9.0930E+05  0.0485
   2.8840E-01   2.9107E-01   9.2973E+05  0.0470
   2.9107E-01   2.9376E-01   9.8520E+05  0.0468
   2.9376E-01   2.9648E-01   9.2948E+05  0.0470
   2.9648E-01   2.9923E-01   9.2371E+05  0.0481
   2.9923E-01   3.0200E-01   9.8748E+05  0.0476
   3.0200E-01   3.0479E-01   9.4251E+05  0.0486
   3.0479E-01   3.0761E-01   8.7814E+05  0.0498
   3.0761E-01   3.1046E-01   8.3545E+05  0.0513
   3.1046E-01   3.1333E-01   8.5171E+05  0.0505
   3.1333E-01   3.1623E-01   8.6960E+05  0.0507
   3.1623E-01   3.1915E-01   8.5776E+05  0.0509
   3.1915E-01   3.2211E-01   8.6754E+05  0.0508
   3.2211E-01   3.2509E-01   8.3512E+05  0.0514
   3.2509E-01   3.2810E-01   7.8050E+05  0.0526
   3.2810E-01   3.3113E-01   7.9365E+05  0.0520
   3.3113E-01   3.3420E-01   7.3615E+05  0.0546
   3.3420E-01   3.3729E-01   8.0372E+05  0.0523
   3.3729E-01   3.4041E-01   7.8885E+05  0.0526
   3.4041E-01   3.4356E-01   8.0311E+05  0.0514
   3.4356E-01   3.4674E-01   7.5643E+05  0.0538
   3.4674E-01   3.4995E-01   7.9048E+05  0.0524
   3.4995E-01   3.5318E-01   7.1024E+05  0.0546
   3.5318E-01   3.5645E-01   7.6911E+05  0.0545
   3.5645E-01   3.5975E-01   7.6675E+05  0.0527
   3.5975E-01   3.6308E-01   7.2127E+05  0.0542
   3.6308E-01   3.6644E-01   7.3157E+05  0.0538
   3.6644E-01   3.6983E-01   6.7544E+05  0.0560
   3.6983E-01   3.7325E-01   7.3965E+05  0.0553
   3.7325E-01   3.7670E-01   7.0282E+05  0.0556
   3.7670E-01   3.8019E-01   7.3499E+05  0.0547
   3.8019E-01   3.8371E-01   8.1138E+05  0.0525
   3.8371E-01   3.8726E-01   6.7240E+05  0.0566
   3.8726E-01   3.9084E-01   6.9449E+05  0.0552
   3.9084E-01   3.9446E-01   6.7130E+05  0.0565
   3.9446E-01   3.9811E-01   6.8920E+05  0.0565
   3.9811E-01   4.0179E-01   6.5280E+05  0.0586
   4.0179E-01   4.0551E-01   6.7531E+05  0.0570
   4.0551E-01   4.0926E-01   6.5157E+05  0.0579
   4.0926E-01   4.1305E-01   6.9916E+05  0.0560
   4.1305E-01   4.1687E-01   6.9527E+05  0.0556
   4.1687E-01   4.2073E-01   6.4302E+05  0.0596
   4.2073E-01   4.2462E-01   6.5049E+05  0.0583
   4.2462E-01   4.2855E-01   6.6511E+05  0.0584
   4.2855E-01   4.3251E-01   6.2178E+05  0.0591
   4.3251E-01   4.3652E-01   6.0304E+05  0.0596
   4.3652E-01   4.4055E-01   7.1031E+05  0.0557
   4.4055E-01   4.4463E-01   5.9484E+05  0.0604
   4.4463E-01   4.4875E-01   6.3509E+05  0.0595
   4.4875E-01   4.5290E-01   6.7068E+05  0.0564
   4.5290E-01   4.5709E-01   6.9495E+05  0.0561
   4.5709E-01   4.6132E-01   6.0523E+05  0.0605
   4.6132E-01   4.6559E-01   5.9949E+05  0.0604
   4.6559E-01   4.6989E-01   6.5421E+05  0.0594
   4.6989E-01   4.7424E-01   6.3516E+05  0.0599
   4.7424E-01   4.7863E-01   7.1925E+05  0.0556
   4.7863E-01   4.8306E-01   6.2223E+05  0.0588
   4.8306E-01   4.8753E-01   6.6342E+05  0.0583
   4.8753E-01   4.9204E-01   5.8950E+05  0.0606
   4.9204E-01   4.9659E-01   5.9347E+05  0.0600
   4.9659E-01   5.0119E-01   5.8673E+05  0.0599
   5.0119E-01   5.0582E-01   5.9669E+05  0.0590
   5.0582E-01   5.1050E-01   5.7293E+05  0.0617
   5.1050E-01   5.1523E-01   3.1699E+06  0.0253
   5.1523E-01   5.2000E-01   6.0337E+05  0.0601
   5.2000E-01   5.2481E-01   5.9727E+05  0.0602
   5.2481E-01   5.2966E-01   5.7558E+05  0.0595
   5.2966E-01   5.3456E-01   5.6272E+05  0.0624
   5.3456E-01   5.3951E-01   5.5523E+05  0.0628
   5.3951E-01   5.4450E-01   5.2690E+05  0.0631
   5.4450E-01   5.4954E-01   5.9416E+05  0.0602
   5.4954E-01   5.5463E-01   5.6554E+05  0.0614
   5.5463E-01   5.5976E-01   5.8819E+05  0.0618
   5.5976E-01   5.6494E-01   5.4390E+05  0.0620
   5.6494E-01   5.7016E-01   5.3363E+05  0.0646
   5.7016E-01   5.7544E-01   5.2308E+05  0.0629
   5.7544E-01   5.8076E-01   6.0362E+05  0.0604
   5.8076E-01   5.8614E-01   5.1672E+05  0.0633
   5.8614E-01   5.9156E-01   4.8863E+05  0.0659
   5.9156E-01   5.9704E-01   5.4395E+05  0.0627
   5.9704E-01   6.0256E-01   5.9429E+05  0.0595
   6.0256E-01   6.0814E-01   6.2550E+05  0.0599
   6.0814E-01   6.1376E-01   4.9061E+05  0.0657
   6.1376E-01   6.1944E-01   5.1997E+05  0.0659
   6.1944E-01   6.2517E-01   5.5229E+05  0.0616
   6.2517E-01   6.3096E-01   5.0512E+05  0.0633
   6.3096E-01   6.3680E-01   5.6329E+05  0.0617
   6.3680E-01   6.4269E-01   5.5571E+05  0.0633
   6.4269E-01   6.4863E-01   5.2063E+05  0.0637
   6.4863E-01   6.5464E-01   5.1273E+05  0.0633
   6.5464E-01   6.6069E-01   5.1748E+05  0.0643
   6.6069E-01   6.6681E-01   5.3584E+05  0.0650
   6.6681E-01   6.7298E-01   5.3669E+05  0.0646
   6.7298E-01   6.7920E-01   4.8159E+05  0.0648
   6.7920E-01   6.8549E-01   5.0562E+05  0.0659
   6.8549E-01   6.9183E-01   4.7797E+05  0.0656
   6.9183E-01   6.9823E-01   5.1913E+05  0.0654
   6.9823E-01   7.0469E-01   4.9625E+05  0.0656
   7.0469E-01   7.1121E-01   4.5549E+05  0.0679
   7.1121E-01   7.1779E-01   4.7768E+05  0.0659
   7.1779E-01   7.2444E-01   5.3027E+05  0.0653
   7.2444E-01   7.3114E-01   4.8973E+05  0.0654
   7.3114E-01   7.3790E-01   4.9043E+05  0.0672
   7.3790E-01   7.4473E-01   4.2156E+05  0.0681
   7.4473E-01   7.5162E-01   4.2433E+05  0.0697
   7.5162E-01   7.5858E-01   5.3901E+05  0.0626
   7.5858E-01   7.6560E-01   3.9772E+05  0.0726
   7.6560E-01   7.7268E-01   5.0538E+05  0.0669
   7.7268E-01   7.7983E-01   4.6783E+05  0.0667
   7.7983E-01   7.8705E-01   4.9832E+05  0.0653
   7.8705E-01   7.9433E-01   4.9828E+05  0.0648
   7.9433E-01   8.0168E-01   5.0624E+05  0.0657
   8.0168E-01   8.0910E-01   5.1515E+05  0.0644
   8.0910E-01   8.1658E-01   4.5423E+05  0.0687
   8.1658E-01   8.2414E-01   5.4169E+05  0.0635
   8.2414E-01   8.3176E-01   5.0099E+05  0.0646
   8.3176E-01   8.3946E-01   4.6861E+05  0.0677
   8.3946E-01   8.4723E-01   4.5724E+05  0.0681
   8.4723E-01   8.5507E-01   5.8686E+05  0.0609
   8.5507E-01   8.6298E-01   4.0202E+05  0.0680
   8.6298E-01   8.7096E-01   5.4785E+05  0.0611
   8.7096E-01   8.7902E-01   5.3614E+05  0.0646
   8.7902E-01   8.8716E-01   4.9010E+05  0.0648
   8.8716E-01   8.9536E-01   4.7256E+05  0.0660
   8.9536E-01   9.0365E-01   4.6828E+05  0.0684
   9.0365E-01   9.1201E-01   4.8506E+05  0.0651
   9.1201E-01   9.2045E-01   5.1363E+05  0.0632
   9.2045E-01   9.2897E-01   4.8720E+05  0.0659
   9.2897E-01   9.3756E-01   4.7909E+05  0.0656
   9.3756E-01   9.4624E-01   4.5209E+05  0.0677
   9.4624E-01   9.5499E-01   4.3426E+05  0.0672
   9.5499E-01   9.6383E-01   4.4883E+05  0.0670
   9.6383E-01   9.7275E-01   4.3431E+05  0.0677
   9.7275E-01   9.8175E-01   5.2324E+05  0.0624
   9.8175E-01   9.9083E-01   4.6340E+05  0.0659
   9.9083E-01   1.0000E+00   4.8539E+05  0.0663
   1.0000E+00   1.0093E+00   5.1134E+05  0.0644
   1.0093E+00   1.0186E+00   4.5668E+05  0.0657
   1.0186E+00   1.0280E+00   4.8325E+05  0.0639
   1.0280E+00   1.0375E+00   4.8261E+05  0.0655
   1.0375E+00   1.0471E+00   4.0037E+05  0.0699
   1.0471E+00   1.0568E+00   5.2867E+05  0.0623
   1.0568E+00   1.0666E+00   4.5778E+05  0.0669
   1.0666E+00   1.0765E+00   4.5847E+05  0.0647
   1.0765E+00   1.0864E+00   5.3933E+05  0.0628
   1.0864E+00   1.0965E+00   4.5585E+05  0.0663
   1.0965E+00   1.1066E+00   4.0534E+05  0.0687
   1.1066E+00   1.1169E+00   4.6136E+05  0.0658
   1.1169E+00   1.1272E+00   4.2220E+05  0.0669
   1.1272E+00   1.1376E+00   5.0217E+05  0.0633
   1.1376E+00   1.1482E+00   4.7091E+05  0.0659
   1.1482E+00   1.1588E+00   4.7159E+05  0.0644
   1.1588E+00   1.1695E+00   4.9273E+05  0.0633
   1.1695E+00   1.1803E+00   4.4766E+05  0.0653
   1.1803E+00   1.1912E+00   4.9892E+05  0.0635
   1.1912E+00   1.2023E+00   4.6777E+05  0.0660
   1.2023E+00   1.2134E+00   4.4725E+05  0.0672
   1.2134E+00   1.2246E+00   4.4252E+05  0.0656
   1.2246E+00   1.2359E+00   5.1540E+05  0.0634
   1.2359E+00   1.2474E+00   4.7527E+05  0.0653
   1.2474E+00   1.2589E+00   4.9220E+05  0.0643
   1.2589E+00   1.2706E+00   4.9251E+05  0.0647
   1.2706E+00   1.2823E+00   5.4805E+05  0.0599
   1.2823E+00   1.2942E+00   4.7403E+05  0.0658
   1.2942E+00   1.3062E+00   5.1412E+05  0.0624
   1.3062E+00   1.3183E+00   4.7325E+05  0.0646
   1.3183E+00   1.3305E+00   5.0187E+05  0.0629
   1.3305E+00   1.3428E+00   5.5123E+05  0.0612
   1.3428E+00   1.3552E+00   5.1075E+05  0.0636
   1.3552E+00   1.3677E+00   5.7208E+05  0.0611
   1.3677E+00   1.3804E+00   4.4977E+05  0.0662
   1.3804E+00   1.3932E+00   5.2557E+05  0.0616
   1.3932E+00   1.4060E+00   4.5535E+05  0.0640
   1.4060E+00   1.4191E+00   5.2015E+05  0.0611
   1.4191E+00   1.4322E+00   5.1669E+05  0.0621
   1.4322E+00   1.4454E+00   5.0275E+05  0.0636
   1.4454E+00   1.4588E+00   5.3718E+05  0.0609
   1.4588E+00   1.4723E+00   5.5818E+05  0.0587
   1.4723E+00   1.4859E+00   5.4449E+05  0.0595
   1.4859E+00   1.4997E+00   5.8235E+05  0.0598
   1.4997E+00   1.5136E+00   5.7715E+05  0.0582
   1.5136E+00   1.5276E+00   4.8801E+05  0.0642
   1.5276E+00   1.5417E+00   5.4835E+05  0.0592
   1.5417E+00   1.5560E+00   5.5351E+05  0.0602
   1.5560E+00   1.5704E+00   5.2181E+05  0.0619
   1.5704E+00   1.5849E+00   5.4483E+05  0.0599
   1.5849E+00   1.5996E+00   5.4563E+05  0.0602
   1.5996E+00   1.6144E+00   5.5904E+05  0.0568
   1.6144E+00   1.6293E+00   5.0726E+05  0.0610
   1.6293E+00   1.6444E+00   5.3378E+05  0.0614
   1.6444E+00   1.6596E+00   5.4466E+05  0.0602
   1.6596E+00   1.6749E+00   6.4336E+06  0.0197
   1.6749E+00   1.6904E+00   6.3528E+06  0.0199
   1.6904E+00   1.7061E+00   6.5767E+06  0.0195
   1.7061E+00   1.7219E+00   6.8032E+06  0.0192
   1.7219E+00   1.7378E+00   6.7521E+06  0.0192
   1.7378E+00   1.7539E+00   6.7355E+06  0.0193
   1.7539E+00   1.7701E+00   6.9233E+06  0.0191
   1.7701E+00   1.7865E+00   6.5430E+06  0.0196
   1.7865E+00   1.8030E+00   6.9603E+06  0.0190
   1.8030E+00   1.8197E+00   7.0644E+06  0.0189
   1.8197E+00   1.8365E+00   7.1119E+06  0.0188
   1.8365E+00   1.8535E+00   7.0356E+06  0.0189
   1.8535E+00   1.8707E+00   7.1698E+06  0.0188
   1.8707E+00   1.8880E+00   7.1982E+06  0.0187
   1.8880E+00   1.9055E+00   7.2890E+06  0.0185
   1.9055E+00   1.9231E+00   7.4974E+06  0.0184
   1.9231E+00   1.9409E+00   7.5658E+06  0.0183
   1.9409E+00   1.9588E+00   7.6521E+06  0.0182
   1.9588E+00   1.9770E+00   7.8716E+06  0.0179
   1.9770E+00   1.9953E+00   7.6024E+06  0.0182
   1.9953E+00   2.0137E+00   2.3923E+06  0.0315
   2.0137E+00   2.0324E+00   6.0025E+05  0.0563
   2.0324E+00   2.0512E+00   1.0797E+06  0.0454
   2.0512E+00   2.0701E+00   5.6737E+05  0.0552
   2.0701E+00   2.0893E+00   6.1091E+05  0.0554
   2.0893E+00   2.1086E+00   5.4594E+05  0.0560
   2.1086E+00   2.1281E+00   6.0378E+05  0.0556
   2.1281E+00   2.1478E+00   6.0704E+05  0.0561
   2.1478E+00   2.1677E+00   6.1357E+05  0.0543
   2.1677E+00   2.1878E+00   6.5480E+05  0.0539
   2.1878E+00   2.2080E+00   5.5810E+05  0.0566
   2.2080E+00   2.2284E+00   4.4698E+08  0.0021
   2.2284E+00   2.2491E+00   3.8177E+04  0.2473
   2.2491E+00   2.2699E+00   3.5983E+04  0.2581
   2.2699E+00   2.2909E+00   9.5827E+03  0.4347
   2.2909E+00   2.3121E+00   6.0800E+03  0.5738
   2.3121E+00   2.3335E+00   1.0907E+04  0.5154
   2.3335E+00   2.3550E+00   1.4701E+04  0.4522
   2.3550E+00   2.3768E+00   1.0773E+04  0.4851
   2.3768E+00   2.3988E+00   1.6445E+04  0.4038
   2.3988E+00   2.4210E+00   2.4448E+04  0.3182
   2.4210E+00   2.4434E+00   1.0466E+04  0.5036
   2.4434E+00   2.4660E+00   1.2600E+04  0.4107
   2.4660E+00   2.4889E+00   1.8029E+04  0.3815
   2.4889E+00   2.5119E+00   1.8442E+04  0.3598
   2.5119E+00   2.5351E+00   2.4039E+04  0.3174
   2.5351E+00   2.5586E+00   1.9583E+04  0.3578
   2.5586E+00   2.5823E+00   2.5452E+04  0.3320
   2.5823E+00   2.6062E+00   2.2804E+04  0.3461
   2.6062E+00   2.6303E+00   1.2613E+04  0.4474
   2.6303E+00   2.6546E+00   2.0578E+04  0.3419
   2.6546E+00   2.6792E+00   2.4302E+04  0.3499
   2.6792E+00   2.7040E+00   1.6014E+04  0.4165
   2.7040E+00   2.7290E+00   1.3419E+04  0.3985
   2.7290E+00   2.7542E+00   2.1092E+04  0.3468
   2.7542E+00   2.7797E+00   2.0515E+04  0.3777
   2.7797E+00   2.8054E+00   2.0064E+04  0.3633
   2.8054E+00   2.8314E+00   1.1669E+04  0.4874
   2.8314E+00   2.8576E+00   2.5445E+04  0.3412
   2.8576E+00   2.8840E+00   3.3346E+04  0.2811
   2.8840E+00   2.9107E+00   1.7354E+04  0.3995
   2.9107E+00   2.9376E+00   1.4937E+04  0.3764
   2.9376E+00   2.9648E+00   2.9914E+04  0.2869
   2.9648E+00   2.9923E+00   1.6953E+04  0.3979
   2.9923E+00   3.0200E+00   1.9418E+04  0.3647
   3.0200E+00   3.0479E+00   2.2751E+04  0.3541
   3.0479E+00   3.0761E+00   2.4163E+04  0.3220
   3.0761E+00   3.1046E+00   3.5529E+04  0.2689
   3.1046E+00   3.1333E+00   2.0917E+04  0.3432
   3.1333E+00   3.1623E+00   1.5564E+04  0.4076
   3.1623E+00   3.1915E+00   2.6186E+04  0.3078
   3.1915E+00   3.2211E+00   1.8444E+04  0.3786
   3.2211E+00   3.2509E+00   2.4792E+04  0.2925
   3.2509E+00   3.2810E+00   2.0623E+04  0.3464
   3.2810E+00   3.3113E+00   3.7803E+04  0.2622
   3.3113E+00   3.3420E+00   1.4947E+04  0.4193
   3.3420E+00   3.3729E+00   3.0927E+04  0.2901
   3.3729E+00   3.4041E+00   2.1197E+04  0.3483
   3.4041E+00   3.4356E+00   1.7353E+04  0.3658
   3.4356E+00   3.4674E+00   4.0757E+04  0.2635
   3.4674E+00   3.4995E+00   3.4308E+04  0.2664
   3.4995E+00   3.5318E+00   2.0096E+04  0.3515
   3.5318E+00   3.5645E+00   2.2054E+04  0.3073
   3.5645E+00   3.5975E+00   1.7594E+04  0.3387
   3.5975E+00   3.6308E+00   3.2775E+04  0.2792
   3.6308E+00   3.6644E+00   4.3903E+04  0.2467
   3.6644E+00   3.6983E+00   7.0148E+04  0.1942
   3.6983E+00   3.7325E+00   1.8779E+04  0.3527
   3.7325E+00   3.7670E+00   3.0397E+04  0.2932
   3.7670E+00   3.8019E+00   2.5785E+04  0.3182
   3.8019E+00   3.8371E+00   2.2939E+04  0.3192
   3.8371E+00   3.8726E+00   1.9042E+04  0.3599
   3.8726E+00   3.9084E+00   1.7497E+04  0.3836
   3.9084E+00   3.9446E+00   9.5218E+03  0.5133
   3.9446E+00   3.9811E+00   3.0292E+04  0.2991
   3.9811E+00   4.0179E+00   2.9839E+04  0.2619
   4.0179E+00   4.0551E+00   2.6588E+04  0.2983
   4.0551E+00   4.0926E+00   3.0971E+04  0.2724
   4.0926E+00   4.1305E+00   5.8584E+04  0.2095
   4.1305E+00   4.1687E+00   2.7230E+04  0.3238
   4.1687E+00   4.2073E+00   5.8427E+04  0.2130
   4.2073E+00   4.2462E+00   1.4631E+04  0.4158
   4.2462E+00   4.2855E+00   3.2086E+04  0.2791
   4.2855E+00   4.3251E+00   2.7429E+04  0.2769
   4.3251E+00   4.3652E+00   4.7038E+04  0.2339
   4.3652E+00   4.4055E+00   2.1855E+04  0.3393
   4.4055E+00   4.4463E+00   4.5573E+04  0.2285
   4.4463E+00   4.4875E+00   2.9308E+04  0.2990
   4.4875E+00   4.5290E+00   4.2575E+04  0.2334
   4.5290E+00   4.5709E+00   2.6376E+04  0.3002
   4.5709E+00   4.6132E+00   2.8306E+04  0.3054
   4.6132E+00   4.6559E+00   3.1574E+04  0.3001
   4.6559E+00   4.6989E+00   2.6840E+04  0.3125
   4.6989E+00   4.7424E+00   2.0331E+04  0.3378
   4.7424E+00   4.7863E+00   2.7376E+04  0.2956
   4.7863E+00   4.8306E+00   2.7652E+04  0.3040
   4.8306E+00   4.8753E+00   2.6916E+04  0.3226
   4.8753E+00   4.9204E+00   2.9610E+04  0.2893
   4.9204E+00   4.9659E+00   1.3773E+05  0.1422
   4.9659E+00   5.0119E+00   1.9434E+04  0.3747
   5.0119E+00   5.0582E+00   1.2507E+04  0.4013
   5.0582E+00   5.1050E+00   2.5655E+04  0.3308
   5.1050E+00   5.1523E+00   1.7653E+04  0.3638
   5.1523E+00   5.2000E+00   2.9065E+04  0.2936
   5.2000E+00   5.2481E+00   1.8795E+04  0.3602
   5.2481E+00   5.2966E+00   1.1396E+04  0.4201
   5.2966E+00   5.3456E+00   3.3232E+04  0.2797
   5.3456E+00   5.3951E+00   3.7629E+04  0.2545
   5.3951E+00   5.4450E+00   2.6439E+04  0.3078
   5.4450E+00   5.4954E+00   1.5954E+04  0.3920
   5.4954E+00   5.5463E+00   4.2999E+04  0.2402
   5.5463E+00   5.5976E+00   3.0875E+04  0.2897
   5.5976E+00   5.6494E+00   2.0287E+04  0.3455
   5.6494E+00   5.7016E+00   3.2617E+04  0.2878
   5.7016E+00   5.7544E+00   3.5325E+04  0.2637
   5.7544E+00   5.8076E+00   4.4576E+04  0.2525
   5.8076E+00   5.8614E+00   2.9041E+04  0.2971
   5.8614E+00   5.9156E+00   4.1784E+04  0.2503
   5.9156E+00   5.9704E+00   4.4016E+04  0.2444
   5.9704E+00   6.0256E+00   3.5698E+04  0.2565
   6.0256E+00   6.0814E+00   3.6525E+04  0.2661
   6.0814E+00   6.1376E+00   5.1314E+04  0.2250
   6.1376E+00   6.1944E+00   5.0619E+04  0.2301
   6.1944E+00   6.2517E+00   2.2395E+04  0.3343
   6.2517E+00   6.3096E+00   3.4652E+04  0.2753
   6.3096E+00   6.3680E+00   3.9686E+04  0.2746
   6.3680E+00   6.4269E+00   4.2806E+04  0.2504
   6.4269E+00   6.4863E+00   4.8160E+04  0.2368
   6.4863E+00   6.5464E+00   4.3548E+04  0.2447
   6.5464E+00   6.6069E+00   3.1371E+04  0.2952
   6.6069E+00   6.6681E+00   5.8601E+04  0.2119
   6.6681E+00   6.7298E+00   2.5802E+04  0.3239
   6.7298E+00   6.7920E+00   6.3577E+04  0.1965
   6.7920E+00   6.8549E+00   2.7273E+04  0.3055
