[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   5.8076E-03   5.8614E-03   5.6436E+01  1.0000
   5.8614E-03   5.9156E-03   1.4676E+02  1.0000
   5.9156E-03   5.9704E-03   0.0000E+00  0.0000
   5.9704E-03   6.0256E-03   0.0000E+00  0.0000
   6.0256E-03   6.0814E-03   5.3604E+02  1.0000
   6.0814E-03   6.1376E-03   1.3554E+03  0.6678
   6.1376E-03   6.1944E-03   9.5624E+02  1.0000
   6.1944E-03   6.2517E-03   0.0000E+00  0.0000
   6.2517E-03   6.3096E-03   7.6469E+02  0.8658
   6.3096E-03   6.3680E-03   0.0000E+00  0.0000
   6.3680E-03   6.4269E-03   3.2773E+02  1.0000
   6.4269E-03   6.4863E-03   0.0000E+00  0.0000
   6.4863E-03   6.5464E-03   2.4989E+02  1.0000
   6.5464E-03   6.6069E-03   7.2938E+02  0.7265
   6.6069E-03   6.6681E-03   3.5411E+02  0.7169
   6.6681E-03   6.7298E-03   0.0000E+00  0.0000
   6.7298E-03   6.7920E-03   3.1978E+02  0.8804
   6.7920E-03   6.8549E-03   1.1676E+03  1.0000
   6.8549E-03   6.9183E-03   6.4914E+02  0.7129
   6.9183E-03   6.9823E-03   5.3757E+02  1.0000
   6.9823E-03   7.0469E-03   1.0529E+02  1.0000
   7.0469E-03   7.1121E-03   0.0000E+00  0.0000
   7.1121E-03   7.1779E-03   3.9805E+01  1.0000
   7.1779E-03   7.2444E-03   0.0000E+00  0.0000
   7.2444E-03   7.3114E-03   2.7519E+01  1.0000
   7.3114E-03   7.3790E-03   1.0572E+03  1.0000
   7.3790E-03   7.4473E-03   0.0000E+00  0.0000
   7.4473E-03   7.5162E-03   1.1788E+03  1.0000
   7.5162E-03   7.5858E-03   0.0000E+00  0.0000
   7.5858E-03   7.6560E-03   1.4403E+03  1.0000
   7.6560E-03   7.7268E-03   1.1045E+03  1.0000
   7.7268E-03   7.7983E-03   2.9987E+02  0.8721
   7.7983E-03   7.8705E-03   9.5183E+01  1.0000
   7.8705E-03   7.9433E-03   4.4424E+02  0.7597
   7.9433E-03   8.0168E-03   0.0000E+00  0.0000
   8.0168E-03   8.0910E-03   0.0000E+00  0.0000
   8.0910E-03   8.1658E-03   3.9464E+01  1.0000
   8.1658E-03   8.2414E-03   8.1257E+02  1.0000
   8.2414E-03   8.3176E-03   3.3164E+02  1.0000
   8.3176E-03   8.3946E-03   0.0000E+00  0.0000
   8.3946E-03   8.4723E-03   3.2448E+03  1.0000
   8.4723E-03   8.5507E-03   1.8242E+03  1.0000
   8.5507E-03   8.6298E-03   1.8500E+02  1.0000
   8.6298E-03   8.7096E-03   8.4215E+03  0.7320
   8.7096E-03   8.7902E-03   0.0000E+00  0.0000
   8.7902E-03   8.8716E-03   2.6551E+03  0.8855
   8.8716E-03   8.9536E-03   0.0000E+00  0.0000
   8.9536E-03   9.0365E-03   2.7387E+03  1.0000
   9.0365E-03   9.1201E-03   1.1168E+03  1.0000
   9.1201E-03   9.2045E-03   0.0000E+00  0.0000
   9.2045E-03   9.2897E-03   0.0000E+00  0.0000
   9.2897E-03   9.3756E-03   2.3359E+02  0.7172
   9.3756E-03   9.4624E-03   7.8619E+01  1.0000
   9.4624E-03   9.5499E-03   2.7454E+03  0.9005
   9.5499E-03   9.6383E-03   2.8529E+03  0.6648
   9.6383E-03   9.7275E-03   9.2327E+01  1.0000
   9.7275E-03   9.8175E-03   0.0000E+00  0.0000
   9.8175E-03   9.9083E-03   0.0000E+00  0.0000
   9.9083E-03   1.0000E-02   3.6176E+02  0.9070
   1.0000E-02   1.0093E-02   5.6112E+02  1.0000
   1.0093E-02   1.0186E-02   0.0000E+00  0.0000
   1.0186E-02   1.0280E-02   5.1757E+02  0.7873
   1.0280E-02   1.0375E-02   0.0000E+00  0.0000
   1.0375E-02   1.0471E-02   2.2783E+03  0.7132
   1.0471E-02   1.0568E-02   0.0000E+00  0.0000
   1.0568E-02   1.0666E-02   1.0198E+03  0.9699
   1.0666E-02   1.0765E-02   7.2489E+02  1.0000
   1.0765E-02   1.0864E-02   0.0000E+00  0.0000
   1.0864E-02   1.0965E-02   3.0683E+03  1.0000
   1.0965E-02   1.1066E-02   1.1556E+01  1.0000
   1.1066E-02   1.1169E-02   3.7380E+01  1.0000
   1.1169E-02   1.1272E-02   1.6221E+03  0.8271
   1.1272E-02   1.1376E-02   0.0000E+00  0.0000
   1.1376E-02   1.1482E-02   6.5196E+01  1.0000
   1.1482E-02   1.1588E-02   0.0000E+00  0.0000
   1.1588E-02   1.1695E-02   7.4741E+03  1.0000
   1.1695E-02   1.1803E-02   2.3826E+03  0.9553
   1.1803E-02   1.1912E-02   1.1730E+04  0.5351
   1.1912E-02   1.2023E-02   7.0366E+03  1.0000
   1.2023E-02   1.2134E-02   1.0284E+03  1.0000
   1.2134E-02   1.2246E-02   5.4437E+03  0.6201
   1.2246E-02   1.2359E-02   3.1240E+03  0.9118
   1.2359E-02   1.2474E-02   1.8447E+01  1.0000
   1.2474E-02   1.2589E-02   5.9704E+03  0.6786
   1.2589E-02   1.2706E-02   3.7630E+02  1.0000
   1.2706E-02   1.2823E-02   0.0000E+00  0.0000
   1.2823E-02   1.2942E-02   2.8476E+03  1.0000
   1.2942E-02   1.3062E-02   4.7662E+03  1.0000
   1.3062E-02   1.3183E-02   7.2362E+03  0.8569
   1.3183E-02   1.3305E-02   2.8974E+03  1.0000
   1.3305E-02   1.3428E-02   1.2541E+03  0.7094
   1.3428E-02   1.3552E-02   1.8715E+03  1.0000
   1.3552E-02   1.3677E-02   1.2505E+03  0.7383
   1.3677E-02   1.3804E-02   1.0043E+03  1.0000
   1.3804E-02   1.3932E-02   0.0000E+00  0.0000
   1.3932E-02   1.4060E-02   1.1308E+03  0.7081
   1.4060E-02   1.4191E-02   6.8598E+03  0.8685
   1.4191E-02   1.4322E-02   0.0000E+00  0.0000
   1.4322E-02   1.4454E-02   1.2621E+04  0.8523
   1.4454E-02   1.4588E-02   4.8019E+03  0.9900
   1.4588E-02   1.4723E-02   1.3882E+03  1.0000
   1.4723E-02   1.4859E-02   5.1693E+03  0.5893
   1.4859E-02   1.4997E-02   3.3952E+03  0.7106
   1.4997E-02   1.5136E-02   4.1620E+03  1.0000
   1.5136E-02   1.5276E-02   2.0514E+03  1.0000
   1.5276E-02   1.5417E-02   1.8325E+03  0.9495
   1.5417E-02   1.5560E-02   5.3553E+03  1.0000
   1.5560E-02   1.5704E-02   4.3850E+03  0.9431
   1.5704E-02   1.5849E-02   4.4955E+02  1.0000
   1.5849E-02   1.5996E-02   5.8463E+02  1.0000
   1.5996E-02   1.6144E-02   4.4856E+03  0.8750
   1.6144E-02   1.6293E-02   6.4039E+03  0.7071
   1.6293E-02   1.6444E-02   0.0000E+00  0.0000
   1.6444E-02   1.6596E-02   4.0941E+03  0.9736
   1.6596E-02   1.6749E-02   0.0000E+00  0.0000
   1.6749E-02   1.6904E-02   4.6543E+02  1.0000
   1.6904E-02   1.7061E-02   1.3849E+04  1.0000
   1.7061E-02   1.7219E-02   0.0000E+00  0.0000
   1.7219E-02   1.7378E-02   1.0524E+04  0.8518
   1.7378E-02   1.7539E-02   6.5945E+03  0.7148
   1.7539E-02   1.7701E-02   0.0000E+00  0.0000
   1.7701E-02   1.7865E-02   1.5179E+04  0.8237
   1.7865E-02   1.8030E-02   8.0576E+03  0.7425
   1.8030E-02   1.8197E-02   9.5325E+03  0.9150
   1.8197E-02   1.8365E-02   3.1613E+03  0.5940
   1.8365E-02   1.8535E-02   5.0628E+03  0.7836
   1.8535E-02   1.8707E-02   0.0000E+00  0.0000
   1.8707E-02   1.8880E-02   2.2597E+04  0.6168
   1.8880E-02   1.9055E-02   4.3557E+04  0.7186
   1.9055E-02   1.9231E-02   2.3168E+03  0.7120
   1.9231E-02   1.9409E-02   1.7830E+04  0.6691
   1.9409E-02   1.9588E-02   1.5926E+04  0.8149
   1.9588E-02   1.9770E-02   2.6925E+04  0.5823
   1.9770E-02   1.9953E-02   1.6891E+04  0.7417
   1.9953E-02   2.0137E-02   2.8268E+04  0.8966
   2.0137E-02   2.0324E-02   2.5619E+04  0.5636
   2.0324E-02   2.0512E-02   1.4449E+04  0.9531
   2.0512E-02   2.0701E-02   9.8079E+03  0.8667
   2.0701E-02   2.0893E-02   3.0895E+04  0.5469
   2.0893E-02   2.1086E-02   5.8544E+03  0.8846
   2.1086E-02   2.1281E-02   2.0772E+04  0.5665
   2.1281E-02   2.1478E-02   3.5377E+04  0.5518
   2.1478E-02   2.1677E-02   1.9701E+03  0.6754
   2.1677E-02   2.1878E-02   8.7208E+03  0.6976
   2.1878E-02   2.2080E-02   2.3214E+04  0.8565
   2.2080E-02   2.2284E-02   3.8360E+04  0.8741
   2.2284E-02   2.2491E-02   4.2942E+04  0.5388
   2.2491E-02   2.2699E-02   5.6189E+04  0.7082
   2.2699E-02   2.2909E-02   1.4990E+04  0.4974
   2.2909E-02   2.3121E-02   4.6565E+04  0.4513
   2.3121E-02   2.3335E-02   6.6872E+03  0.5449
   2.3335E-02   2.3550E-02   1.2718E+04  0.7237
   2.3550E-02   2.3768E-02   5.5162E+04  0.5248
   2.3768E-02   2.3988E-02   9.8148E+03  0.7074
   2.3988E-02   2.4210E-02   3.6611E+04  0.5617
   2.4210E-02   2.4434E-02   2.4568E+04  0.5141
   2.4434E-02   2.4660E-02   3.0593E+03  0.7597
   2.4660E-02   2.4889E-02   6.9104E+03  0.7513
   2.4889E-02   2.5119E-02   1.4684E+04  0.8219
   2.5119E-02   2.5351E-02   1.9831E+04  0.7129
   2.5351E-02   2.5586E-02   9.5972E+03  0.7196
   2.5586E-02   2.5823E-02   8.1237E+04  0.4829
   2.5823E-02   2.6062E-02   2.5909E+04  0.5757
   2.6062E-02   2.6303E-02   5.1578E+04  0.4204
   2.6303E-02   2.6546E-02   2.2948E+04  0.6798
   2.6546E-02   2.6792E-02   2.8079E+04  0.7427
   2.6792E-02   2.7040E-02   4.8505E+04  0.5711
   2.7040E-02   2.7290E-02   6.9040E+04  0.5211
   2.7290E-02   2.7542E-02   7.3185E+04  0.4771
   2.7542E-02   2.7797E-02   1.6285E+04  0.7164
   2.7797E-02   2.8054E-02   8.4498E+04  0.5187
   2.8054E-02   2.8314E-02   6.8307E+04  0.4426
   2.8314E-02   2.8576E-02   5.0346E+04  0.4643
   2.8576E-02   2.8840E-02   1.1434E+05  0.5108
   2.8840E-02   2.9107E-02   1.1549E+05  0.3865
   2.9107E-02   2.9376E-02   2.1037E+04  0.4170
   2.9376E-02   2.9648E-02   6.1586E+04  0.5276
   2.9648E-02   2.9923E-02   8.7094E+04  0.3752
   2.9923E-02   3.0200E-02   4.8480E+04  0.5715
   3.0200E-02   3.0479E-02   1.2260E+05  0.3569
   3.0479E-02   3.0761E-02   1.1355E+05  0.3214
   3.0761E-02   3.1046E-02   1.6216E+05  0.3302
   3.1046E-02   3.1333E-02   1.5735E+05  0.3061
   3.1333E-02   3.1623E-02   2.1197E+05  0.2949
   3.1623E-02   3.1915E-02   5.8199E+04  0.3415
   3.1915E-02   3.2211E-02   1.3394E+05  0.3556
   3.2211E-02   3.2509E-02   5.8389E+04  0.3726
   3.2509E-02   3.2810E-02   1.1292E+05  0.3964
   3.2810E-02   3.3113E-02   2.0696E+05  0.2766
   3.3113E-02   3.3420E-02   1.6689E+05  0.3570
   3.3420E-02   3.3729E-02   6.9981E+04  0.3820
   3.3729E-02   3.4041E-02   1.2788E+05  0.4146
   3.4041E-02   3.4356E-02   1.4732E+05  0.3353
   3.4356E-02   3.4674E-02   9.3183E+04  0.3589
   3.4674E-02   3.4995E-02   3.6199E+05  0.2470
   3.4995E-02   3.5318E-02   2.7705E+05  0.2666
   3.5318E-02   3.5645E-02   2.1262E+05  0.2660
   3.5645E-02   3.5975E-02   2.0330E+05  0.2643
   3.5975E-02   3.6308E-02   2.2930E+05  0.2302
   3.6308E-02   3.6644E-02   2.1485E+05  0.2629
   3.6644E-02   3.6983E-02   3.4979E+05  0.2182
   3.6983E-02   3.7325E-02   3.5643E+05  0.2097
   3.7325E-02   3.7670E-02   2.9821E+05  0.2183
   3.7670E-02   3.8019E-02   3.2587E+05  0.2333
   3.8019E-02   3.8371E-02   3.6452E+05  0.2156
   3.8371E-02   3.8726E-02   1.9384E+05  0.2853
   3.8726E-02   3.9084E-02   2.2109E+05  0.2585
   3.9084E-02   3.9446E-02   2.5384E+05  0.2582
   3.9446E-02   3.9811E-02   3.2618E+05  0.2202
   3.9811E-02   4.0179E-02   3.7060E+05  0.2245
   4.0179E-02   4.0551E-02   4.1231E+05  0.2133
   4.0551E-02   4.0926E-02   2.6528E+05  0.2441
   4.0926E-02   4.1305E-02   3.7947E+05  0.2171
   4.1305E-02   4.1687E-02   3.4924E+05  0.2088
   4.1687E-02   4.2073E-02   4.5447E+05  0.1983
   4.2073E-02   4.2462E-02   4.5539E+05  0.1876
   4.2462E-02   4.2855E-02   4.2938E+05  0.2037
   4.2855E-02   4.3251E-02   4.4835E+05  0.1854
   4.3251E-02   4.3652E-02   2.8416E+05  0.2240
   4.3652E-02   4.4055E-02   6.2427E+05  0.1613
   4.4055E-02   4.4463E-02   3.6625E+05  0.2040
   4.4463E-02   4.4875E-02   4.8409E+05  0.1993
   4.4875E-02   4.5290E-02   4.3234E+05  0.1828
   4.5290E-02   4.5709E-02   4.0060E+05  0.1948
   4.5709E-02   4.6132E-02   6.8819E+05  0.1670
   4.6132E-02   4.6559E-02   5.8582E+05  0.1790
   4.6559E-02   4.6989E-02   3.9439E+05  0.1971
   4.6989E-02   4.7424E-02   5.3894E+05  0.1790
   4.7424E-02   4.7863E-02   5.1903E+05  0.1733
   4.7863E-02   4.8306E-02   6.8261E+05  0.1617
   4.8306E-02   4.8753E-02   4.3253E+05  0.1724
   4.8753E-02   4.9204E-02   6.4757E+05  0.1601
   4.9204E-02   4.9659E-02   6.1165E+05  0.1658
   4.9659E-02   5.0119E-02   5.8059E+05  0.1796
   5.0119E-02   5.0582E-02   6.6013E+05  0.1562
   5.0582E-02   5.1050E-02   5.5648E+05  0.1660
   5.1050E-02   5.1523E-02   6.8199E+05  0.1621
   5.1523E-02   5.2000E-02   7.1849E+05  0.1587
   5.2000E-02   5.2481E-02   6.1928E+05  0.1618
   5.2481E-02   5.2966E-02   5.1623E+05  0.1705
   5.2966E-02   5.3456E-02   5.2221E+05  0.1881
   5.3456E-02   5.3951E-02   8.1013E+05  0.1537
   5.3951E-02   5.4450E-02   6.3997E+05  0.1562
   5.4450E-02   5.4954E-02   6.6951E+05  0.1538
   5.4954E-02   5.5463E-02   5.6932E+05  0.1807
   5.5463E-02   5.5976E-02   6.6057E+05  0.1557
   5.5976E-02   5.6494E-02   6.9642E+05  0.1628
   5.6494E-02   5.7016E-02   6.8923E+05  0.1485
   5.7016E-02   5.7544E-02   7.0527E+05  0.1587
   5.7544E-02   5.8076E-02   8.1819E+05  0.1439
   5.8076E-02   5.8614E-02   7.4369E+05  0.1495
   5.8614E-02   5.9156E-02   5.6599E+05  0.1663
   5.9156E-02   5.9704E-02   7.1710E+05  0.1499
   5.9704E-02   6.0256E-02   7.5446E+05  0.1569
   6.0256E-02   6.0814E-02   8.0267E+05  0.1366
   6.0814E-02   6.1376E-02   7.4896E+05  0.1425
   6.1376E-02   6.1944E-02   8.5697E+05  0.1336
   6.1944E-02   6.2517E-02   1.0378E+06  0.1355
   6.2517E-02   6.3096E-02   9.3347E+05  0.1458
   6.3096E-02   6.3680E-02   8.6725E+05  0.1358
   6.3680E-02   6.4269E-02   8.8063E+05  0.1483
   6.4269E-02   6.4863E-02   8.3612E+05  0.1333
   6.4863E-02   6.5464E-02   7.7172E+05  0.1480
   6.5464E-02   6.6069E-02   7.5814E+05  0.1516
   6.6069E-02   6.6681E-02   7.8965E+05  0.1440
   6.6681E-02   6.7298E-02   1.1065E+06  0.1309
   6.7298E-02   6.7920E-02   1.1341E+06  0.1303
   6.7920E-02   6.8549E-02   8.4472E+05  0.1386
   6.8549E-02   6.9183E-02   5.8676E+05  0.1577
   6.9183E-02   6.9823E-02   9.1850E+05  0.1350
   6.9823E-02   7.0469E-02   8.0463E+05  0.1472
   7.0469E-02   7.1121E-02   1.1912E+06  0.1258
   7.1121E-02   7.1779E-02   1.0025E+06  0.1364
   7.1779E-02   7.2444E-02   9.5338E+05  0.1281
   7.2444E-02   7.3114E-02   9.1731E+05  0.1338
   7.3114E-02   7.3790E-02   8.7702E+05  0.1446
   7.3790E-02   7.4473E-02   8.1676E+05  0.1408
   7.4473E-02   7.5162E-02   8.9922E+05  0.1330
   7.5162E-02   7.5858E-02   7.1142E+05  0.1489
   7.5858E-02   7.6560E-02   9.6595E+05  0.1315
   7.6560E-02   7.7268E-02   8.7020E+05  0.1276
   7.7268E-02   7.7983E-02   5.6380E+05  0.1530
   7.7983E-02   7.8705E-02   8.3017E+05  0.1425
   7.8705E-02   7.9433E-02   7.8842E+05  0.1456
   7.9433E-02   8.0168E-02   1.0533E+06  0.1344
   8.0168E-02   8.0910E-02   9.6481E+05  0.1274
   8.0910E-02   8.1658E-02   8.1350E+05  0.1422
   8.1658E-02   8.2414E-02   8.2356E+05  0.1350
   8.2414E-02   8.3176E-02   9.2430E+05  0.1278
   8.3176E-02   8.3946E-02   9.8447E+05  0.1351
   8.3946E-02   8.4723E-02   1.0062E+06  0.1287
   8.4723E-02   8.5507E-02   7.9459E+05  0.1443
   8.5507E-02   8.6298E-02   8.0510E+05  0.1425
   8.6298E-02   8.7096E-02   1.0184E+06  0.1345
   8.7096E-02   8.7902E-02   8.3330E+05  0.1374
   8.7902E-02   8.8716E-02   7.3267E+05  0.1530
   8.8716E-02   8.9536E-02   1.0247E+06  0.1283
   8.9536E-02   9.0365E-02   9.4183E+05  0.1309
   9.0365E-02   9.1201E-02   1.2507E+06  0.1200
   9.1201E-02   9.2045E-02   9.3316E+05  0.1324
   9.2045E-02   9.2897E-02   8.6427E+05  0.1359
   9.2897E-02   9.3756E-02   1.0632E+06  0.1278
   9.3756E-02   9.4624E-02   1.0725E+06  0.1269
   9.4624E-02   9.5499E-02   1.0165E+06  0.1316
   9.5499E-02   9.6383E-02   1.1265E+06  0.1271
   9.6383E-02   9.7275E-02   8.7369E+05  0.1387
   9.7275E-02   9.8175E-02   7.5702E+05  0.1381
   9.8175E-02   9.9083E-02   8.4186E+05  0.1366
   9.9083E-02   1.0000E-01   8.3030E+05  0.1392
   1.0000E-01   1.0093E-01   1.0281E+06  0.1270
   1.0093E-01   1.0186E-01   8.0283E+05  0.1363
   1.0186E-01   1.0280E-01   9.3840E+05  0.1411
   1.0280E-01   1.0375E-01   7.7252E+05  0.1451
   1.0375E-01   1.0471E-01   1.1714E+06  0.1207
   1.0471E-01   1.0568E-01   8.6552E+05  0.1377
   1.0568E-01   1.0666E-01   1.1433E+06  0.1288
   1.0666E-01   1.0765E-01   1.0948E+06  0.1225
   1.0765E-01   1.0864E-01   9.8254E+05  0.1322
   1.0864E-01   1.0965E-01   1.0319E+06  0.1256
   1.0965E-01   1.1066E-01   1.1333E+06  0.1261
   1.1066E-01   1.1169E-01   8.6391E+05  0.1348
   1.1169E-01   1.1272E-01   1.0222E+06  0.1380
   1.1272E-01   1.1376E-01   8.0917E+05  0.1426
   1.1376E-01   1.1482E-01   1.0492E+06  0.1237
   1.1482E-01   1.1588E-01   9.1795E+05  0.1368
   1.1588E-01   1.1695E-01   8.6458E+05  0.1470
   1.1695E-01   1.1803E-01   9.4410E+05  0.1311
   1.1803E-01   1.1912E-01   1.0576E+06  0.1286
   1.1912E-01   1.2023E-01   1.1324E+06  0.1266
   1.2023E-01   1.2134E-01   1.2813E+06  0.1231
   1.2134E-01   1.2246E-01   1.0555E+06  0.1202
   1.2246E-01   1.2359E-01   1.1541E+06  0.1276
   1.2359E-01   1.2474E-01   1.0113E+06  0.1309
   1.2474E-01   1.2589E-01   1.2661E+06  0.1162
   1.2589E-01   1.2706E-01   9.0163E+05  0.1239
   1.2706E-01   1.2823E-01   1.3193E+06  0.1189
   1.2823E-01   1.2942E-01   1.0627E+06  0.1284
   1.2942E-01   1.3062E-01   1.3023E+06  0.1194
   1.3062E-01   1.3183E-01   1.1335E+06  0.1237
   1.3183E-01   1.3305E-01   1.0504E+06  0.1272
   1.3305E-01   1.3428E-01   1.0293E+06  0.1202
   1.3428E-01   1.3552E-01   1.3733E+06  0.1140
   1.3552E-01   1.3677E-01   1.3243E+06  0.1175
   1.3677E-01   1.3804E-01   1.3075E+06  0.1177
   1.3804E-01   1.3932E-01   1.0268E+06  0.1269
   1.3932E-01   1.4060E-01   1.0573E+06  0.1276
   1.4060E-01   1.4191E-01   1.0727E+06  0.1229
   1.4191E-01   1.4322E-01   1.3139E+06  0.1168
   1.4322E-01   1.4454E-01   1.2650E+06  0.1141
   1.4454E-01   1.4588E-01   8.9529E+05  0.1401
   1.4588E-01   1.4723E-01   1.0319E+06  0.1209
   1.4723E-01   1.4859E-01   1.1672E+06  0.1184
   1.4859E-01   1.4997E-01   1.0679E+06  0.1253
   1.4997E-01   1.5136E-01   1.1523E+06  0.1178
   1.5136E-01   1.5276E-01   1.1799E+06  0.1195
   1.5276E-01   1.5417E-01   9.4957E+05  0.1292
   1.5417E-01   1.5560E-01   1.0477E+06  0.1250
   1.5560E-01   1.5704E-01   8.8997E+05  0.1349
   1.5704E-01   1.5849E-01   1.2261E+06  0.1164
   1.5849E-01   1.5996E-01   1.2248E+06  0.1136
   1.5996E-01   1.6144E-01   1.1995E+06  0.1182
   1.6144E-01   1.6293E-01   1.1311E+06  0.1161
   1.6293E-01   1.6444E-01   1.1978E+06  0.1249
   1.6444E-01   1.6596E-01   1.1191E+06  0.1258
   1.6596E-01   1.6749E-01   1.2271E+06  0.1228
   1.6749E-01   1.6904E-01   9.1034E+05  0.1319
   1.6904E-01   1.7061E-01   1.3144E+06  0.1199
   1.7061E-01   1.7219E-01   1.1499E+06  0.1174
   1.7219E-01   1.7378E-01   1.1695E+06  0.1246
   1.7378E-01   1.7539E-01   1.1566E+06  0.1176
   1.7539E-01   1.7701E-01   9.7706E+05  0.1257
   1.7701E-01   1.7865E-01   7.8323E+05  0.1336
   1.7865E-01   1.8030E-01   1.2861E+06  0.1166
   1.8030E-01   1.8197E-01   1.0787E+06  0.1235
   1.8197E-01   1.8365E-01   1.1728E+06  0.1158
   1.8365E-01   1.8535E-01   1.0247E+06  0.1230
   1.8535E-01   1.8707E-01   1.1570E+06  0.1229
   1.8707E-01   1.8880E-01   8.8504E+05  0.1271
   1.8880E-01   1.9055E-01   1.3135E+06  0.1162
   1.9055E-01   1.9231E-01   1.2519E+06  0.1175
   1.9231E-01   1.9409E-01   1.1593E+06  0.1197
   1.9409E-01   1.9588E-01   9.2663E+05  0.1327
   1.9588E-01   1.9770E-01   1.4019E+06  0.1144
   1.9770E-01   1.9953E-01   1.1611E+06  0.1134
   1.9953E-01   2.0137E-01   8.4441E+05  0.1283
   2.0137E-01   2.0324E-01   9.7213E+05  0.1247
   2.0324E-01   2.0512E-01   1.1886E+06  0.1279
   2.0512E-01   2.0701E-01   9.7404E+05  0.1408
   2.0701E-01   2.0893E-01   1.2704E+06  0.1238
   2.0893E-01   2.1086E-01   1.1188E+06  0.1313
   2.1086E-01   2.1281E-01   1.1926E+06  0.1240
   2.1281E-01   2.1478E-01   1.0007E+06  0.1275
   2.1478E-01   2.1677E-01   1.0707E+06  0.1269
   2.1677E-01   2.1878E-01   9.6656E+05  0.1314
   2.1878E-01   2.2080E-01   1.1391E+06  0.1178
   2.2080E-01   2.2284E-01   1.2940E+06  0.1171
   2.2284E-01   2.2491E-01   9.8388E+05  0.1280
   2.2491E-01   2.2699E-01   1.3090E+06  0.1110
   2.2699E-01   2.2909E-01   1.4611E+06  0.1065
   2.2909E-01   2.3121E-01   2.2092E+06  0.0856
   2.3121E-01   2.3335E-01   2.0841E+06  0.0878
   2.3335E-01   2.3550E-01   2.2961E+06  0.0854
   2.3550E-01   2.3768E-01   2.1297E+06  0.0860
   2.3768E-01   2.3988E-01   1.9122E+06  0.0909
   2.3988E-01   2.4210E-01   1.7498E+06  0.0957
   2.4210E-01   2.4434E-01   1.8308E+06  0.0951
   2.4434E-01   2.4660E-01   1.7623E+06  0.0949
   2.4660E-01   2.4889E-01   1.8079E+06  0.0955
   2.4889E-01   2.5119E-01   1.7653E+06  0.0961
   2.5119E-01   2.5351E-01   2.0037E+06  0.0940
   2.5351E-01   2.5586E-01   1.3905E+06  0.1033
   2.5586E-01   2.5823E-01   1.7364E+06  0.0935
   2.5823E-01   2.6062E-01   1.6076E+06  0.1041
   2.6062E-01   2.6303E-01   1.5185E+06  0.1073
   2.6303E-01   2.6546E-01   1.4476E+06  0.1090
   2.6546E-01   2.6792E-01   1.3708E+06  0.1070
   2.6792E-01   2.7040E-01   1.5426E+06  0.1039
   2.7040E-01   2.7290E-01   1.5245E+06  0.1093
   2.7290E-01   2.7542E-01   1.5180E+06  0.1059
   2.7542E-01   2.7797E-01   1.5500E+06  0.1023
   2.7797E-01   2.8054E-01   1.2843E+06  0.1064
   2.8054E-01   2.8314E-01   1.3740E+06  0.1093
   2.8314E-01   2.8576E-01   1.2923E+06  0.1127
   2.8576E-01   2.8840E-01   1.1524E+06  0.1191
   2.8840E-01   2.9107E-01   1.2045E+06  0.1150
   2.9107E-01   2.9376E-01   1.2117E+06  0.1189
   2.9376E-01   2.9648E-01   1.0231E+06  0.1177
   2.9648E-01   2.9923E-01   1.2070E+06  0.1149
   2.9923E-01   3.0200E-01   1.4281E+06  0.1120
   3.0200E-01   3.0479E-01   1.1870E+06  0.1099
   3.0479E-01   3.0761E-01   9.9815E+05  0.1248
   3.0761E-01   3.1046E-01   1.3238E+06  0.1166
   3.1046E-01   3.1333E-01   1.1802E+06  0.1169
   3.1333E-01   3.1623E-01   1.2976E+06  0.1170
   3.1623E-01   3.1915E-01   1.0284E+06  0.1302
   3.1915E-01   3.2211E-01   1.2550E+06  0.1194
   3.2211E-01   3.2509E-01   1.3114E+06  0.1155
   3.2509E-01   3.2810E-01   9.9322E+05  0.1226
   3.2810E-01   3.3113E-01   1.2119E+06  0.1147
   3.3113E-01   3.3420E-01   1.1623E+06  0.1231
   3.3420E-01   3.3729E-01   1.2490E+06  0.1130
   3.3729E-01   3.4041E-01   1.0294E+06  0.1306
   3.4041E-01   3.4356E-01   1.1621E+06  0.1186
   3.4356E-01   3.4674E-01   1.2783E+06  0.1141
   3.4674E-01   3.4995E-01   1.0054E+06  0.1256
   3.4995E-01   3.5318E-01   1.1861E+06  0.1223
   3.5318E-01   3.5645E-01   1.0798E+06  0.1155
   3.5645E-01   3.5975E-01   1.2713E+06  0.1197
   3.5975E-01   3.6308E-01   1.1646E+06  0.1239
   3.6308E-01   3.6644E-01   9.0370E+05  0.1354
   3.6644E-01   3.6983E-01   1.0440E+06  0.1246
   3.6983E-01   3.7325E-01   1.1941E+06  0.1199
   3.7325E-01   3.7670E-01   9.3601E+05  0.1360
   3.7670E-01   3.8019E-01   9.4077E+05  0.1307
   3.8019E-01   3.8371E-01   6.9632E+05  0.1523
   3.8371E-01   3.8726E-01   9.5041E+05  0.1338
   3.8726E-01   3.9084E-01   1.1433E+06  0.1273
   3.9084E-01   3.9446E-01   9.5254E+05  0.1267
   3.9446E-01   3.9811E-01   9.7263E+05  0.1269
   3.9811E-01   4.0179E-01   9.9900E+05  0.1317
   4.0179E-01   4.0551E-01   9.3530E+05  0.1357
   4.0551E-01   4.0926E-01   7.6001E+05  0.1412
   4.0926E-01   4.1305E-01   8.5513E+05  0.1412
   4.1305E-01   4.1687E-01   9.6750E+05  0.1357
