[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   2.1281E-01   2.1478E-01   7.5627E+05  0.4158
   2.1478E-01   2.1677E-01   1.1229E+06  0.4547
   2.1677E-01   2.1878E-01   1.1980E+06  0.4025
   2.1878E-01   2.2080E-01   1.0005E+06  0.3652
   2.2080E-01   2.2284E-01   3.4508E+05  0.6827
   2.2284E-01   2.2491E-01   1.4344E+06  0.3350
   2.2491E-01   2.2699E-01   1.3197E+06  0.4363
   2.2699E-01   2.2909E-01   5.2416E+05  0.4978
   2.2909E-01   2.3121E-01   1.3819E+06  0.3135
   2.3121E-01   2.3335E-01   1.3168E+06  0.3684
   2.3335E-01   2.3550E-01   2.0123E+06  0.2585
   2.3550E-01   2.3768E-01   2.0269E+06  0.2828
   2.3768E-01   2.3988E-01   1.6943E+06  0.2929
   2.3988E-01   2.4210E-01   1.6579E+06  0.3038
   2.4210E-01   2.4434E-01   1.1432E+06  0.3184
   2.4434E-01   2.4660E-01   1.3412E+06  0.3574
   2.4660E-01   2.4889E-01   9.7071E+05  0.3168
   2.4889E-01   2.5119E-01   9.9399E+05  0.4134
   2.5119E-01   2.5351E-01   7.7496E+05  0.3912
   2.5351E-01   2.5586E-01   1.7373E+06  0.3301
   2.5586E-01   2.5823E-01   8.7106E+05  0.4718
   2.5823E-01   2.6062E-01   1.0593E+06  0.3466
   2.6062E-01   2.6303E-01   1.5397E+06  0.3691
   2.6303E-01   2.6546E-01   1.2557E+06  0.3506
   2.6546E-01   2.6792E-01   1.8613E+06  0.3217
   2.6792E-01   2.7040E-01   2.1919E+06  0.3080
   2.7040E-01   2.7290E-01   1.6367E+06  0.3299
   2.7290E-01   2.7542E-01   7.0986E+05  0.3935
   2.7542E-01   2.7797E-01   6.3169E+05  0.4718
   2.7797E-01   2.8054E-01   1.5168E+06  0.3447
   2.8054E-01   2.8314E-01   1.3128E+06  0.3778
   2.8314E-01   2.8576E-01   1.0132E+06  0.4974
   2.8576E-01   2.8840E-01   1.3628E+06  0.3908
   2.8840E-01   2.9107E-01   1.0308E+06  0.4150
   2.9107E-01   2.9376E-01   1.0834E+06  0.3539
   2.9376E-01   2.9648E-01   1.1726E+06  0.3889
   2.9648E-01   2.9923E-01   1.2486E+06  0.4219
   2.9923E-01   3.0200E-01   1.0858E+06  0.3489
   3.0200E-01   3.0479E-01   1.1833E+06  0.4219
   3.0479E-01   3.0761E-01   1.3323E+06  0.3923
   3.0761E-01   3.1046E-01   1.4982E+06  0.3566
   3.1046E-01   3.1333E-01   6.5941E+05  0.4431
   3.1333E-01   3.1623E-01   1.3878E+06  0.2943
   3.1623E-01   3.1915E-01   1.3474E+06  0.3509
   3.1915E-01   3.2211E-01   1.0631E+06  0.3602
   3.2211E-01   3.2509E-01   1.1413E+06  0.3703
   3.2509E-01   3.2810E-01   9.5277E+05  0.4598
   3.2810E-01   3.3113E-01   3.5008E+05  0.4488
   3.3113E-01   3.3420E-01   2.1908E+06  0.3070
   3.3420E-01   3.3729E-01   9.9202E+05  0.4195
   3.3729E-01   3.4041E-01   7.8752E+05  0.5377
   3.4041E-01   3.4356E-01   7.7093E+05  0.3757
   3.4356E-01   3.4674E-01   1.2188E+06  0.4229
   3.4674E-01   3.4995E-01   6.6637E+05  0.4144
   3.4995E-01   3.5318E-01   2.9205E+05  0.5708
   3.5318E-01   3.5645E-01   5.5747E+05  0.4664
   3.5645E-01   3.5975E-01   5.4139E+05  0.4815
   3.5975E-01   3.6308E-01   4.9605E+05  0.6347
   3.6308E-01   3.6644E-01   4.2452E+05  0.5182
   3.6644E-01   3.6983E-01   9.3638E+05  0.3753
   3.6983E-01   3.7325E-01   5.4191E+05  0.4424
   3.7325E-01   3.7670E-01   8.8722E+05  0.4411
   3.7670E-01   3.8019E-01   8.7821E+05  0.4263
   3.8019E-01   3.8371E-01   9.1850E+05  0.4248
   3.8371E-01   3.8726E-01   1.1024E+06  0.4362
   3.8726E-01   3.9084E-01   8.3179E+05  0.5464
   3.9084E-01   3.9446E-01   8.1711E+05  0.4128
   3.9446E-01   3.9811E-01   1.7686E+06  0.3570
   3.9811E-01   4.0179E-01   7.0035E+05  0.3865
   4.0179E-01   4.0551E-01   1.1748E+06  0.4055
   4.0551E-01   4.0926E-01   1.1440E+06  0.4176
   4.0926E-01   4.1305E-01   9.0472E+05  0.3221
   4.1305E-01   4.1687E-01   3.0877E+05  0.4650
   4.1687E-01   4.2073E-01   7.5187E+05  0.4592
   4.2073E-01   4.2462E-01   5.4594E+05  0.4999
   4.2462E-01   4.2855E-01   1.0149E+06  0.3750
   4.2855E-01   4.3251E-01   7.1522E+05  0.4174
   4.3251E-01   4.3652E-01   6.0881E+05  0.3574
   4.3652E-01   4.4055E-01   3.4285E+05  0.9787
   4.4055E-01   4.4463E-01   9.5387E+05  0.4095
   4.4463E-01   4.4875E-01   1.2116E+06  0.3755
   4.4875E-01   4.5290E-01   9.6123E+05  0.3987
   4.5290E-01   4.5709E-01   7.7560E+05  0.3964
   4.5709E-01   4.6132E-01   9.4005E+05  0.4691
   4.6132E-01   4.6559E-01   1.4786E+06  0.3971
   4.6559E-01   4.6989E-01   6.5901E+05  0.5164
   4.6989E-01   4.7424E-01   5.1662E+05  0.5082
   4.7424E-01   4.7863E-01   9.8583E+05  0.4528
   4.7863E-01   4.8306E-01   6.0864E+05  0.5733
   4.8306E-01   4.8753E-01   5.3594E+05  0.5158
   4.8753E-01   4.9204E-01   5.6572E+05  0.4585
   4.9204E-01   4.9659E-01   1.0908E+06  0.3768
   4.9659E-01   5.0119E-01   1.0842E+06  0.4218
   5.0119E-01   5.0582E-01   4.3862E+05  0.4862
   5.0582E-01   5.1050E-01   1.0116E+06  0.4517
   5.1050E-01   5.1523E-01   2.6556E+06  0.2240
   5.1523E-01   5.2000E-01   7.6172E+05  0.3623
   5.2000E-01   5.2481E-01   2.2792E+05  0.5505
   5.2481E-01   5.2966E-01   8.7184E+05  0.4869
   5.2966E-01   5.3456E-01   5.4817E+05  0.6531
   5.3456E-01   5.3951E-01   5.3383E+05  0.6747
   5.3951E-01   5.4450E-01   9.7209E+05  0.4680
   5.4450E-01   5.4954E-01   1.0038E+06  0.4119
   5.4954E-01   5.5463E-01   6.8094E+05  0.5133
   5.5463E-01   5.5976E-01   6.3995E+05  0.5377
   5.5976E-01   5.6494E-01   2.9391E+05  0.5808
   5.6494E-01   5.7016E-01   7.8185E+05  0.4119
   5.7016E-01   5.7544E-01   8.3934E+05  0.5592
   5.7544E-01   5.8076E-01   9.9735E+05  0.3724
   5.8076E-01   5.8614E-01   9.3138E+05  0.4164
   5.8614E-01   5.9156E-01   6.6447E+05  0.5037
   5.9156E-01   5.9704E-01   6.4148E+05  0.6274
   5.9704E-01   6.0256E-01   1.2865E+06  0.4147
   6.0256E-01   6.0814E-01   1.1203E+06  0.4001
   6.0814E-01   6.1376E-01   7.5085E+04  0.5214
   6.1376E-01   6.1944E-01   8.8167E+05  0.4698
   6.1944E-01   6.2517E-01   3.0184E+05  0.6093
   6.2517E-01   6.3096E-01   1.5046E+06  0.3716
   6.3096E-01   6.3680E-01   8.3965E+05  0.3997
   6.3680E-01   6.4269E-01   6.3090E+05  0.5867
   6.4269E-01   6.4863E-01   8.9913E+05  0.4868
   6.4863E-01   6.5464E-01   5.7268E+05  0.4706
   6.5464E-01   6.6069E-01   1.0595E+06  0.4606
   6.6069E-01   6.6681E-01   2.3652E+05  0.6122
   6.6681E-01   6.7298E-01   1.0044E+06  0.3707
   6.7298E-01   6.7920E-01   1.6202E+06  0.3468
   6.7920E-01   6.8549E-01   3.5382E+05  0.7775
   6.8549E-01   6.9183E-01   1.0560E+06  0.4147
   6.9183E-01   6.9823E-01   1.3804E+06  0.3920
   6.9823E-01   7.0469E-01   5.4890E+05  0.6673
   7.0469E-01   7.1121E-01   1.9758E+05  0.8704
   7.1121E-01   7.1779E-01   3.0156E+05  0.5338
   7.1779E-01   7.2444E-01   7.8591E+05  0.3563
   7.2444E-01   7.3114E-01   4.7776E+05  0.6127
   7.3114E-01   7.3790E-01   7.7184E+05  0.5718
   7.3790E-01   7.4473E-01   8.2735E+05  0.4903
   7.4473E-01   7.5162E-01   7.3587E+05  0.4709
   7.5162E-01   7.5858E-01   7.1550E+05  0.4421
   7.5858E-01   7.6560E-01   9.0172E+05  0.5094
   7.6560E-01   7.7268E-01   6.3767E+05  0.4910
   7.7268E-01   7.7983E-01   5.8753E+05  0.4756
   7.7983E-01   7.8705E-01   3.1010E+05  0.4614
   7.8705E-01   7.9433E-01   1.4142E+05  0.7226
   7.9433E-01   8.0168E-01   7.6100E+05  0.4779
   8.0168E-01   8.0910E-01   8.6364E+05  0.5133
   8.0910E-01   8.1658E-01   4.4064E+05  0.6661
   8.1658E-01   8.2414E-01   6.6475E+05  0.4837
   8.2414E-01   8.3176E-01   9.6868E+05  0.4744
   8.3176E-01   8.3946E-01   4.5792E+05  0.5991
   8.3946E-01   8.4723E-01   3.5278E+05  0.5617
   8.4723E-01   8.5507E-01   8.9607E+05  0.4501
   8.5507E-01   8.6298E-01   5.9602E+05  0.5753
   8.6298E-01   8.7096E-01   7.8961E+05  0.5263
   8.7096E-01   8.7902E-01   4.7285E+05  0.4927
   8.7902E-01   8.8716E-01   1.4584E+05  0.7785
   8.8716E-01   8.9536E-01   2.9114E+05  0.6336
   8.9536E-01   9.0365E-01   8.1826E+05  0.4423
   9.0365E-01   9.1201E-01   1.1210E+06  0.4301
   9.1201E-01   9.2045E-01   6.7481E+05  0.5072
   9.2045E-01   9.2897E-01   1.2335E+06  0.4529
   9.2897E-01   9.3756E-01   0.0000E+00  0.0000
   9.3756E-01   9.4624E-01   8.8168E+05  0.4904
   9.4624E-01   9.5499E-01   1.0137E+06  0.3408
   9.5499E-01   9.6383E-01   1.1156E+05  0.8413
   9.6383E-01   9.7275E-01   4.6534E+05  0.5289
   9.7275E-01   9.8175E-01   7.4285E+05  0.5665
   9.8175E-01   9.9083E-01   4.1102E+05  0.6558
   9.9083E-01   1.0000E+00   5.0081E+05  0.6235
   1.0000E+00   1.0093E+00   1.0773E+06  0.3333
   1.0093E+00   1.0186E+00   3.7933E+05  0.6067
   1.0186E+00   1.0280E+00   8.4144E+05  0.5243
   1.0280E+00   1.0375E+00   1.4868E+06  0.3794
   1.0375E+00   1.0471E+00   7.5164E+05  0.4083
   1.0471E+00   1.0568E+00   6.8386E+05  0.5800
   1.0568E+00   1.0666E+00   5.2829E+05  0.4376
   1.0666E+00   1.0765E+00   9.4849E+05  0.4475
   1.0765E+00   1.0864E+00   8.8635E+05  0.4296
   1.0864E+00   1.0965E+00   4.6750E+05  0.4515
   1.0965E+00   1.1066E+00   3.7627E+05  0.5067
   1.1066E+00   1.1169E+00   7.8954E+05  0.4484
   1.1169E+00   1.1272E+00   2.6477E+05  0.5378
   1.1272E+00   1.1376E+00   8.4597E+05  0.4101
   1.1376E+00   1.1482E+00   1.5295E+05  0.4217
   1.1482E+00   1.1588E+00   7.2898E+05  0.5303
   1.1588E+00   1.1695E+00   4.8054E+05  0.5345
   1.1695E+00   1.1803E+00   4.1175E+05  0.5242
   1.1803E+00   1.1912E+00   6.2201E+05  0.5940
   1.1912E+00   1.2023E+00   1.2614E+06  0.4089
   1.2023E+00   1.2134E+00   9.8916E+05  0.4378
   1.2134E+00   1.2246E+00   7.3913E+05  0.4568
   1.2246E+00   1.2359E+00   7.2646E+05  0.4399
   1.2359E+00   1.2474E+00   3.0681E+05  0.4312
   1.2474E+00   1.2589E+00   2.6142E+05  0.6205
   1.2589E+00   1.2706E+00   3.1187E+05  0.6131
   1.2706E+00   1.2823E+00   5.2753E+05  0.5763
   1.2823E+00   1.2942E+00   8.2097E+05  0.5042
   1.2942E+00   1.3062E+00   5.0267E+05  0.5088
   1.3062E+00   1.3183E+00   1.0913E+06  0.4462
   1.3183E+00   1.3305E+00   9.0270E+05  0.4810
   1.3305E+00   1.3428E+00   1.4303E+06  0.3542
   1.3428E+00   1.3552E+00   1.0202E+06  0.4103
   1.3552E+00   1.3677E+00   1.1866E+06  0.4593
   1.3677E+00   1.3804E+00   5.4420E+05  0.4800
   1.3804E+00   1.3932E+00   1.1886E+06  0.3866
   1.3932E+00   1.4060E+00   1.0222E+06  0.4062
   1.4060E+00   1.4191E+00   5.2363E+05  0.4660
   1.4191E+00   1.4322E+00   2.9983E+05  0.9927
   1.4322E+00   1.4454E+00   7.5902E+05  0.5318
   1.4454E+00   1.4588E+00   5.3601E+05  0.5111
   1.4588E+00   1.4723E+00   7.8369E+05  0.5112
   1.4723E+00   1.4859E+00   1.0004E+06  0.3870
   1.4859E+00   1.4997E+00   1.2026E+06  0.3993
   1.4997E+00   1.5136E+00   1.1188E+06  0.3972
   1.5136E+00   1.5276E+00   1.0169E+06  0.4269
   1.5276E+00   1.5417E+00   1.1420E+06  0.3945
   1.5417E+00   1.5560E+00   3.6079E+05  0.8175
   1.5560E+00   1.5704E+00   5.3295E+05  0.4176
   1.5704E+00   1.5849E+00   9.1237E+05  0.4491
   1.5849E+00   1.5996E+00   5.6174E+05  0.5085
   1.5996E+00   1.6144E+00   9.3244E+05  0.4503
   1.6144E+00   1.6293E+00   1.0270E+06  0.3884
   1.6293E+00   1.6444E+00   7.9156E+05  0.5294
   1.6444E+00   1.6596E+00   5.8380E+05  0.4515
   1.6596E+00   1.6749E+00   3.9577E+06  0.2469
   1.6749E+00   1.6904E+00   2.6267E+06  0.2907
   1.6904E+00   1.7061E+00   2.5822E+06  0.2757
   1.7061E+00   1.7219E+00   4.5275E+06  0.2256
   1.7219E+00   1.7378E+00   3.8075E+06  0.2366
   1.7378E+00   1.7539E+00   4.3755E+06  0.2195
   1.7539E+00   1.7701E+00   3.3489E+06  0.2506
   1.7701E+00   1.7865E+00   3.7660E+06  0.2446
   1.7865E+00   1.8030E+00   5.3155E+06  0.2094
   1.8030E+00   1.8197E+00   4.5342E+06  0.2225
   1.8197E+00   1.8365E+00   3.4592E+06  0.2550
   1.8365E+00   1.8535E+00   3.4343E+06  0.2380
   1.8535E+00   1.8707E+00   3.9104E+06  0.2305
   1.8707E+00   1.8880E+00   2.2636E+06  0.3099
   1.8880E+00   1.9055E+00   4.0000E+06  0.2255
   1.9055E+00   1.9231E+00   4.2426E+06  0.2171
   1.9231E+00   1.9409E+00   2.9868E+06  0.2708
   1.9409E+00   1.9588E+00   2.8451E+06  0.2653
   1.9588E+00   1.9770E+00   4.6875E+06  0.2176
   1.9770E+00   1.9953E+00   3.1132E+06  0.2482
   1.9953E+00   2.0137E+00   6.7121E+05  0.3764
   2.0137E+00   2.0324E+00   8.3049E+05  0.4426
   2.0324E+00   2.0512E+00   7.2308E+05  0.5039
   2.0512E+00   2.0701E+00   7.7229E+05  0.3973
   2.0701E+00   2.0893E+00   4.0964E+05  0.5307
   2.0893E+00   2.1086E+00   8.9860E+05  0.3856
   2.1086E+00   2.1281E+00   6.2875E+05  0.4806
   2.1281E+00   2.1478E+00   6.8246E+05  0.5087
   2.1478E+00   2.1677E+00   3.8514E+05  0.4352
   2.1677E+00   2.1878E+00   2.2067E+05  0.5734
   2.1878E+00   2.2080E+00   1.6204E+06  0.3738
   2.2080E+00   2.2284E+00   3.2910E+08  0.0203
   2.2284E+00   2.2491E+00   0.0000E+00  0.0000
   2.2491E+00   2.2699E+00   0.0000E+00  0.0000
   2.2699E+00   2.2909E+00   0.0000E+00  0.0000
   2.2909E+00   2.3121E+00   0.0000E+00  0.0000
   2.3121E+00   2.3335E+00   0.0000E+00  0.0000
   2.3335E+00   2.3550E+00   2.4777E+05  1.0000
   2.3550E+00   2.3768E+00   0.0000E+00  0.0000
   2.3768E+00   2.3988E+00   0.0000E+00  0.0000
   2.3988E+00   2.4210E+00   0.0000E+00  0.0000
   2.4210E+00   2.4434E+00   0.0000E+00  0.0000
   2.4434E+00   2.4660E+00   0.0000E+00  0.0000
   2.4660E+00   2.4889E+00   1.5168E+05  0.7646
   2.4889E+00   2.5119E+00   0.0000E+00  0.0000
   2.5119E+00   2.5351E+00   0.0000E+00  0.0000
   2.5351E+00   2.5586E+00   0.0000E+00  0.0000
   2.5586E+00   2.5823E+00   0.0000E+00  0.0000
   2.5823E+00   2.6062E+00   0.0000E+00  0.0000
   2.6062E+00   2.6303E+00   0.0000E+00  0.0000
   2.6303E+00   2.6546E+00   0.0000E+00  0.0000
   2.6546E+00   2.6792E+00   0.0000E+00  0.0000
   2.6792E+00   2.7040E+00   0.0000E+00  0.0000
   2.7040E+00   2.7290E+00   1.8975E+05  1.0000
   2.7290E+00   2.7542E+00   0.0000E+00  0.0000
   2.7542E+00   2.7797E+00   0.0000E+00  0.0000
   2.7797E+00   2.8054E+00   0.0000E+00  0.0000
   2.8054E+00   2.8314E+00   0.0000E+00  0.0000
   2.8314E+00   2.8576E+00   0.0000E+00  0.0000
   2.8576E+00   2.8840E+00   0.0000E+00  0.0000
   2.8840E+00   2.9107E+00   0.0000E+00  0.0000
   2.9107E+00   2.9376E+00   0.0000E+00  0.0000
   2.9376E+00   2.9648E+00   0.0000E+00  0.0000
   2.9648E+00   2.9923E+00   0.0000E+00  0.0000
   2.9923E+00   3.0200E+00   0.0000E+00  0.0000
   3.0200E+00   3.0479E+00   0.0000E+00  0.0000
   3.0479E+00   3.0761E+00   0.0000E+00  0.0000
   3.0761E+00   3.1046E+00   2.5880E+05  1.0000
   3.1046E+00   3.1333E+00   1.8452E+04  1.0000
   3.1333E+00   3.1623E+00   0.0000E+00  0.0000
   3.1623E+00   3.1915E+00   0.0000E+00  0.0000
   3.1915E+00   3.2211E+00   0.0000E+00  0.0000
   3.2211E+00   3.2509E+00   0.0000E+00  0.0000
   3.2509E+00   3.2810E+00   0.0000E+00  0.0000
   3.2810E+00   3.3113E+00   1.7163E+05  1.0000
   3.3113E+00   3.3420E+00   0.0000E+00  0.0000
   3.3420E+00   3.3729E+00   0.0000E+00  0.0000
   3.3729E+00   3.4041E+00   0.0000E+00  0.0000
   3.4041E+00   3.4356E+00   0.0000E+00  0.0000
   3.4356E+00   3.4674E+00   0.0000E+00  0.0000
   3.4674E+00   3.4995E+00   0.0000E+00  0.0000
   3.4995E+00   3.5318E+00   0.0000E+00  0.0000
   3.5318E+00   3.5645E+00   0.0000E+00  0.0000
   3.5645E+00   3.5975E+00   0.0000E+00  0.0000
   3.5975E+00   3.6308E+00   0.0000E+00  0.0000
   3.6308E+00   3.6644E+00   0.0000E+00  0.0000
   3.6644E+00   3.6983E+00   0.0000E+00  0.0000
   3.6983E+00   3.7325E+00   0.0000E+00  0.0000
   3.7325E+00   3.7670E+00   0.0000E+00  0.0000
   3.7670E+00   3.8019E+00   0.0000E+00  0.0000
   3.8019E+00   3.8371E+00   0.0000E+00  0.0000
   3.8371E+00   3.8726E+00   0.0000E+00  0.0000
   3.8726E+00   3.9084E+00   0.0000E+00  0.0000
   3.9084E+00   3.9446E+00   0.0000E+00  0.0000
   3.9446E+00   3.9811E+00   0.0000E+00  0.0000
   3.9811E+00   4.0179E+00   0.0000E+00  0.0000
   4.0179E+00   4.0551E+00   0.0000E+00  0.0000
   4.0551E+00   4.0926E+00   0.0000E+00  0.0000
   4.0926E+00   4.1305E+00   2.2544E+05  0.7513
   4.1305E+00   4.1687E+00   3.4084E+04  1.0000
   4.1687E+00   4.2073E+00   0.0000E+00  0.0000
   4.2073E+00   4.2462E+00   0.0000E+00  0.0000
   4.2462E+00   4.2855E+00   2.7065E+05  1.0000
   4.2855E+00   4.3251E+00   0.0000E+00  0.0000
   4.3251E+00   4.3652E+00   0.0000E+00  0.0000
   4.3652E+00   4.4055E+00   0.0000E+00  0.0000
   4.4055E+00   4.4463E+00   0.0000E+00  0.0000
   4.4463E+00   4.4875E+00   0.0000E+00  0.0000
   4.4875E+00   4.5290E+00   0.0000E+00  0.0000
   4.5290E+00   4.5709E+00   0.0000E+00  0.0000
   4.5709E+00   4.6132E+00   4.8365E+04  1.0000
   4.6132E+00   4.6559E+00   0.0000E+00  0.0000
   4.6559E+00   4.6989E+00   0.0000E+00  0.0000
   4.6989E+00   4.7424E+00   0.0000E+00  0.0000
   4.7424E+00   4.7863E+00   0.0000E+00  0.0000
   4.7863E+00   4.8306E+00   0.0000E+00  0.0000
   4.8306E+00   4.8753E+00   0.0000E+00  0.0000
   4.8753E+00   4.9204E+00   0.0000E+00  0.0000
   4.9204E+00   4.9659E+00   0.0000E+00  0.0000
   4.9659E+00   5.0119E+00   1.8952E+05  1.0000
   5.0119E+00   5.0582E+00   0.0000E+00  0.0000
   5.0582E+00   5.1050E+00   0.0000E+00  0.0000
   5.1050E+00   5.1523E+00   0.0000E+00  0.0000
   5.1523E+00   5.2000E+00   0.0000E+00  0.0000
   5.2000E+00   5.2481E+00   0.0000E+00  0.0000
   5.2481E+00   5.2966E+00   0.0000E+00  0.0000
   5.2966E+00   5.3456E+00   0.0000E+00  0.0000
   5.3456E+00   5.3951E+00   0.0000E+00  0.0000
   5.3951E+00   5.4450E+00   0.0000E+00  0.0000
   5.4450E+00   5.4954E+00   0.0000E+00  0.0000
   5.4954E+00   5.5463E+00   0.0000E+00  0.0000
   5.5463E+00   5.5976E+00   0.0000E+00  0.0000
   5.5976E+00   5.6494E+00   0.0000E+00  0.0000
   5.6494E+00   5.7016E+00   0.0000E+00  0.0000
   5.7016E+00   5.7544E+00   0.0000E+00  0.0000
   5.7544E+00   5.8076E+00   2.7110E+05  1.0000
   5.8076E+00   5.8614E+00   0.0000E+00  0.0000
   5.8614E+00   5.9156E+00   0.0000E+00  0.0000
   5.9156E+00   5.9704E+00   0.0000E+00  0.0000
   5.9704E+00   6.0256E+00   0.0000E+00  0.0000
   6.0256E+00   6.0814E+00   0.0000E+00  0.0000
   6.0814E+00   6.1376E+00   0.0000E+00  0.0000
   6.1376E+00   6.1944E+00   0.0000E+00  0.0000
   6.1944E+00   6.2517E+00   0.0000E+00  0.0000
   6.2517E+00   6.3096E+00   0.0000E+00  0.0000
   6.3096E+00   6.3680E+00   1.3770E+05  1.0000
   6.3680E+00   6.4269E+00   0.0000E+00  0.0000
   6.4269E+00   6.4863E+00   0.0000E+00  0.0000
   6.4863E+00   6.5464E+00   0.0000E+00  0.0000
   6.5464E+00   6.6069E+00   0.0000E+00  0.0000
   6.6069E+00   6.6681E+00   0.0000E+00  0.0000
   6.6681E+00   6.7298E+00   0.0000E+00  0.0000
   6.7298E+00   6.7920E+00   0.0000E+00  0.0000
   6.7920E+00   6.8549E+00   0.0000E+00  0.0000
   6.8549E+00   6.9183E+00   2.9984E+05  1.0000
   6.9183E+00   6.9823E+00   0.0000E+00  0.0000
   6.9823E+00   7.0469E+00   0.0000E+00  0.0000
   7.0469E+00   7.1121E+00   0.0000E+00  0.0000
   7.1121E+00   7.1779E+00   2.5374E+05  1.0000
   7.1779E+00   7.2444E+00   0.0000E+00  0.0000
   7.2444E+00   7.3114E+00   0.0000E+00  0.0000
   7.3114E+00   7.3790E+00   0.0000E+00  0.0000
   7.3790E+00   7.4473E+00   0.0000E+00  0.0000
   7.4473E+00   7.5162E+00   2.5121E+05  1.0000
   7.5162E+00   7.5858E+00   0.0000E+00  0.0000
   7.5858E+00   7.6560E+00   0.0000E+00  0.0000
   7.6560E+00   7.7268E+00   0.0000E+00  0.0000
   7.7268E+00   7.7983E+00   2.8509E+05  1.0000
   7.7983E+00   7.8705E+00   0.0000E+00  0.0000
   7.8705E+00   7.9433E+00   2.5022E+05  1.0000
   7.9433E+00   8.0168E+00   0.0000E+00  0.0000
   8.0168E+00   8.0910E+00   0.0000E+00  0.0000
   8.0910E+00   8.1658E+00   0.0000E+00  0.0000
   8.1658E+00   8.2414E+00   0.0000E+00  0.0000
   8.2414E+00   8.3176E+00   0.0000E+00  0.0000
   8.3176E+00   8.3946E+00   0.0000E+00  0.0000
   8.3946E+00   8.4723E+00   0.0000E+00  0.0000
   8.4723E+00   8.5507E+00   0.0000E+00  0.0000
   8.5507E+00   8.6298E+00   0.0000E+00  0.0000
   8.6298E+00   8.7096E+00   0.0000E+00  0.0000
   8.7096E+00   8.7902E+00   0.0000E+00  0.0000
   8.7902E+00   8.8716E+00   0.0000E+00  0.0000
   8.8716E+00   8.9536E+00   0.0000E+00  0.0000
   8.9536E+00   9.0365E+00   0.0000E+00  0.0000
   9.0365E+00   9.1201E+00   0.0000E+00  0.0000
   9.1201E+00   9.2045E+00   0.0000E+00  0.0000
   9.2045E+00   9.2897E+00   0.0000E+00  0.0000
   9.2897E+00   9.3756E+00   0.0000E+00  0.0000
   9.3756E+00   9.4624E+00   0.0000E+00  0.0000
   9.4624E+00   9.5499E+00   0.0000E+00  0.0000
   9.5499E+00   9.6383E+00   0.0000E+00  0.0000
   9.6383E+00   9.7275E+00   0.0000E+00  0.0000
   9.7275E+00   9.8175E+00   0.0000E+00  0.0000
   9.8175E+00   9.9083E+00   0.0000E+00  0.0000
   9.9083E+00   1.0000E+01   0.0000E+00  0.0000

#   sum over                 7.6823E+08

'no. =  7, (ix,iy,iz) = (  1,  1,  7)'
msuc: {\huge [t-track] in xyz mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
   vol  &=&   7.0000E+00 [cm^3]
  xmin  &=&  -1.0000E+00 [cm]
  xmax  &=&   1.0000E+00 [cm]
  ymin  &=&  -1.0000E+00 [cm]
  ymax  &=&   1.0000E+00 [cm]
  zmin  &=&   7.5000E+00 [cm]
  zmax  &=&   9.2500E+00 [cm]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  8   ix  =  1   iy  =  1   iz  =  8
#   x = (  -1.0000E+00  -   1.0000E+00  )
#   y = (  -1.0000E+00  -   1.0000E+00  )
#   z = (   9.2500E+00  -   1.1000E+01  )

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l   n 
#  e-lower      e-upper      photon      r.err 
   1.0000E-03   1.0093E-03   0.0000E+00  0.0000
   1.0093E-03   1.0186E-03   0.0000E+00  0.0000
   1.0186E-03   1.0280E-03   0.0000E+00  0.0000
   1.0280E-03   1.0375E-03   0.0000E+00  0.0000
   1.0375E-03   1.0471E-03   0.0000E+00  0.0000
   1.0471E-03   1.0568E-03   4.4148E+00  1.0000
   1.0568E-03   1.0666E-03   0.0000E+00  0.0000
   1.0666E-03   1.0765E-03   0.0000E+00  0.0000
   1.0765E-03   1.0864E-03   1.2291E+00  1.0000
   1.0864E-03   1.0965E-03   0.0000E+00  0.0000
   1.0965E-03   1.1066E-03   6.1928E-01  1.0000
   1.1066E-03   1.1169E-03   0.0000E+00  0.0000
   1.1169E-03   1.1272E-03   0.0000E+00  0.0000
   1.1272E-03   1.1376E-03   0.0000E+00  0.0000
   1.1376E-03   1.1482E-03   0.0000E+00  0.0000
   1.1482E-03   1.1588E-03   0.0000E+00  0.0000
   1.1588E-03   1.1695E-03   1.5990E+01  0.8237
   1.1695E-03   1.1803E-03   0.0000E+00  0.0000
   1.1803E-03   1.1912E-03   0.0000E+00  0.0000
   1.1912E-03   1.2023E-03   0.0000E+00  0.0000
   1.2023E-03   1.2134E-03   0.0000E+00  0.0000
   1.2134E-03   1.2246E-03   0.0000E+00  0.0000
   1.2246E-03   1.2359E-03   0.0000E+00  0.0000
   1.2359E-03   1.2474E-03   0.0000E+00  0.0000
   1.2474E-03   1.2589E-03   2.0204E+01  1.0000
   1.2589E-03   1.2706E-03   0.0000E+00  0.0000
   1.2706E-03   1.2823E-03   0.0000E+00  0.0000
   1.2823E-03   1.2942E-03   0.0000E+00  0.0000
   1.2942E-03   1.3062E-03   0.0000E+00  0.0000
